Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
4.419936250,0,1,0,0,0
4.419936500,0,1,0,1,0
4.419936750,0,1,0,0,0
4.419937000,0,1,0,1,0
4.419937250,0,1,0,0,0
4.419937500,0,1,0,1,0
4.419937750,0,1,0,0,0
4.419938000,0,1,0,1,0
4.419938250,0,1,0,0,0
4.419938500,0,1,0,1,0
4.419938750,0,1,0,0,0
4.419939000,0,1,0,1,0
4.419939250,0,1,0,0,0
4.419939500,0,1,0,1,0
4.419939750,0,1,0,0,0
4.419940000,0,1,0,1,0
4.419940250,0,1,0,1,1
4.419941250,1,1,0,1,1
4.419943500,0,1,0,1,1
4.419943750,0,1,1,1,1
4.420995750,0,1,1,0,0
4.420996000,0,1,1,1,0
4.420996250,0,1,1,0,0
4.420999500,0,1,1,1,0
4.420999750,0,1,1,1,1
4.421001500,0,1,1,0,1
4.421001750,0,1,1,0,0
4.421005500,0,1,1,1,0
4.421005750,0,1,1,1,1
4.421007500,0,1,1,0,1
4.421007750,0,1,1,0,0
4.421009750,0,1,1,1,0
4.421010000,0,1,1,0,0
4.421010250,0,1,1,1,0
4.421010500,0,1,1,0,0
4.421010750,0,1,1,1,0
4.421011000,0,1,1,0,0
4.421011250,0,1,1,1,0
4.421011500,0,1,1,1,1
4.421013500,0,1,1,0,0
4.421013750,0,1,1,1,0
4.421014000,0,1,1,0,0
4.421014250,0,1,1,1,0
4.421014500,0,1,1,0,0
4.421014750,0,1,1,1,0
4.421015000,0,1,1,0,0
4.421015250,0,1,1,1,0
4.421015500,0,1,1,0,0
4.421015750,0,1,1,1,0
4.421016000,0,1,1,0,0
4.421016250,0,1,1,1,0
4.421016500,0,1,1,0,0
4.421016750,0,1,1,1,0
4.421017000,0,1,1,0,0
4.421017250,0,1,1,1,0
4.421017500,0,1,1,1,1
4.421019500,0,1,1,0,0
4.421019750,0,1,1,1,0
4.421020000,0,1,1,0,0
4.421020250,0,1,1,1,0
4.421020500,0,1,1,0,0
4.421020750,0,1,1,1,0
4.421021000,0,1,1,0,0
4.421021250,0,1,1,1,0
4.421021500,0,1,1,0,0
4.421021750,0,1,1,1,0
4.421022000,0,1,1,0,0
4.421022250,0,1,1,1,0
4.421022500,0,1,1,0,0
4.421022750,0,1,1,1,0
4.421023000,0,1,1,0,0
4.421023250,0,1,1,1,0
4.421023500,0,1,1,1,1
4.421025500,0,1,1,0,0
4.421025750,0,1,1,1,0
4.421026000,0,1,1,0,0
4.421026250,0,1,1,1,0
4.421026500,0,1,1,0,0
4.421026750,0,1,1,1,0
4.421027000,0,1,1,0,0
4.421027250,0,1,1,1,0
4.421027500,0,1,1,0,0
4.421027750,0,1,1,1,0
4.421028000,0,1,1,0,0
4.421028250,0,1,1,1,0
4.421028500,0,1,1,0,0
4.421028750,0,1,1,1,0
4.421029000,0,1,1,0,0
4.421029250,0,1,1,1,0
4.421029500,0,1,1,1,1
4.421031500,0,1,1,0,0
4.421031750,0,1,1,1,0
4.421032000,0,1,1,0,0
4.421032250,0,1,1,1,0
4.421032500,0,1,1,0,0
4.421032750,0,1,1,1,0
4.421033000,0,1,1,0,0
4.421033250,0,1,1,1,0
4.421033500,0,1,1,0,0
4.421033750,0,1,1,1,0
4.421034000,0,1,1,0,0
4.421034250,0,1,1,1,0
4.421034500,0,1,1,0,0
4.421034750,0,1,1,1,0
4.421035000,0,1,1,0,0
4.421035250,0,1,1,1,0
4.421035500,0,1,1,1,1
4.421037500,0,1,1,0,0
4.421037750,0,1,1,1,0
4.421038000,0,1,1,0,0
4.421038250,0,1,1,1,0
4.421038500,0,1,1,0,0
4.421038750,0,1,1,1,0
4.421039000,0,1,1,0,0
4.421039250,0,1,1,1,0
4.421039500,0,1,1,0,0
4.421039750,0,1,1,1,0
4.421040000,0,1,1,0,0
4.421040250,0,1,1,1,0
4.421040500,0,1,1,0,0
4.421040750,0,1,1,1,0
4.421041000,0,1,1,0,0
4.421041250,0,1,1,1,0
4.421041500,0,1,1,1,1
4.421043500,0,1,1,0,0
4.421043750,0,1,1,1,0
4.421044000,0,1,1,0,0
4.421044250,0,1,1,1,0
4.421044500,0,1,1,0,0
4.421044750,0,1,1,1,0
4.421045000,0,1,1,0,0
4.421045250,0,1,1,1,0
4.421045500,0,1,1,0,0
4.421045750,0,1,1,1,0
4.421046000,0,1,1,0,0
4.421046250,0,1,1,1,0
4.421046500,0,1,1,0,0
4.421046750,0,1,1,1,0
4.421047000,0,1,1,0,0
4.421047250,0,1,1,1,0
4.421047500,0,1,1,1,1
4.421049500,0,1,1,0,0
4.421049750,0,1,1,1,0
4.421050000,0,1,1,0,0
4.421050250,0,1,1,1,0
4.421050500,0,1,1,0,0
4.421050750,0,1,1,1,0
4.421051000,0,1,1,0,0
4.421051250,0,1,1,1,0
4.421051500,0,1,1,0,0
4.421051750,0,1,1,1,0
4.421052000,0,1,1,0,0
4.421052250,0,1,1,1,0
4.421052500,0,1,1,0,0
4.421052750,0,1,1,1,0
4.421053000,0,1,1,0,0
4.421053250,0,1,1,1,0
4.421053500,0,1,1,1,1
4.421055500,0,1,1,0,0
4.421055750,0,1,1,1,0
4.421056000,0,1,1,0,0
4.421056250,0,1,1,1,0
4.421056500,0,1,1,0,0
4.421056750,0,1,1,1,0
4.421057000,0,1,1,0,0
4.421057250,0,1,1,1,0
4.421057500,0,1,1,0,0
4.421057750,0,1,1,1,0
4.421058000,0,1,1,0,0
4.421058250,0,1,1,1,0
4.421058500,0,1,1,0,0
4.421058750,0,1,1,1,0
4.421059000,0,1,1,0,0
4.421059250,0,1,1,1,0
4.421059500,0,1,1,1,1
4.421061500,0,1,1,0,0
4.421061750,0,1,1,1,0
4.421062000,0,1,1,0,0
4.421062250,0,1,1,1,0
4.421062500,0,1,1,0,0
4.421062750,0,1,1,1,0
4.421063000,0,1,1,0,0
4.421063250,0,1,1,1,0
4.421063500,0,1,1,0,0
4.421063750,0,1,1,1,0
4.421064000,0,1,1,0,0
4.421064250,0,1,1,1,0
4.421064500,0,1,1,0,0
4.421064750,0,1,1,1,0
4.421065000,0,1,1,0,0
4.421065250,0,1,1,1,0
4.421065500,0,1,1,1,1
4.421067500,0,1,1,0,0
4.421067750,0,1,1,1,0
4.421068000,0,1,1,0,0
4.421068250,0,1,1,1,0
4.421068500,0,1,1,0,0
4.421068750,0,1,1,1,0
4.421069000,0,1,1,0,0
4.421069250,0,1,1,1,0
4.421069500,0,1,1,0,0
4.421069750,0,1,1,1,0
4.421070000,0,1,1,0,0
4.421070250,0,1,1,1,0
4.421070500,0,1,1,0,0
4.421070750,0,1,1,1,0
4.421071000,0,1,1,0,0
4.421071250,0,1,1,1,0
4.421071500,0,1,1,1,1
4.421073500,0,1,1,0,0
4.421073750,0,1,1,1,0
4.421074000,0,1,1,0,0
4.421074250,0,1,1,1,0
4.421074500,0,1,1,0,0
4.421074750,0,1,1,1,0
4.421075000,0,1,1,0,0
4.421075250,0,1,1,1,0
4.421075500,0,1,1,0,0
4.421075750,0,1,1,1,0
4.421076000,0,1,1,0,0
4.421076250,0,1,1,1,0
4.421076500,0,1,1,0,0
4.421076750,0,1,1,1,0
4.421077000,0,1,1,0,0
4.421077250,0,1,1,1,0
4.421077500,0,1,1,1,1
4.421079500,0,1,1,0,0
4.421083250,0,1,1,1,0
4.421083500,0,1,1,1,1
4.421085250,0,1,1,0,1
4.421085500,0,1,1,0,0
4.421089250,0,1,1,1,0
4.421089500,0,1,1,1,1
4.421091250,0,1,1,0,1
4.421091500,0,1,1,1,0
4.421091750,0,1,1,0,0
4.421092000,0,1,1,1,0
4.421092250,0,1,1,0,0
4.421092500,0,1,1,1,0
4.421092750,0,1,1,0,0
4.421093000,0,1,1,1,0
4.421093250,0,1,1,0,0
4.421093500,0,1,1,1,0
4.421093750,0,1,1,0,0
4.421094000,0,1,1,1,0
4.421094250,0,1,1,0,0
4.421094500,0,1,1,1,0
4.421094750,0,1,1,0,0
4.421095000,0,1,1,1,0
4.421095250,0,1,1,1,1
4.421097250,0,1,1,0,0
4.421097500,0,1,1,1,0
4.421097750,0,1,1,0,0
4.421098000,0,1,1,1,0
4.421098250,0,1,1,0,0
4.421098500,0,1,1,1,0
4.421098750,0,1,1,0,0
4.421099000,0,1,1,1,0
4.421099250,0,1,1,0,0
4.421099500,0,1,1,1,0
4.421099750,0,1,1,0,0
4.421100000,0,1,1,1,0
4.421100250,0,1,1,0,0
4.421100500,0,1,1,1,0
4.421100750,0,1,1,0,0
4.421101000,0,1,1,1,0
4.421101250,0,1,1,1,1
4.421103250,0,1,1,0,0
4.421103500,0,1,1,1,0
4.421103750,0,1,1,0,0
4.421104000,0,1,1,1,0
4.421104250,0,1,1,0,0
4.421104500,0,1,1,1,0
4.421104750,0,1,1,0,0
4.421105000,0,1,1,1,0
4.421105250,0,1,1,0,0
4.421105500,0,1,1,1,0
4.421105750,0,1,1,0,0
4.421106000,0,1,1,1,0
4.421106250,0,1,1,0,0
4.421106500,0,1,1,1,0
4.421106750,0,1,1,0,0
4.421107000,0,1,1,1,0
4.421107250,0,1,1,1,1
4.421109250,0,1,1,0,0
4.421109500,0,1,1,1,0
4.421109750,0,1,1,0,0
4.421110000,0,1,1,1,0
4.421110250,0,1,1,0,0
4.421110500,0,1,1,1,0
4.421110750,0,1,1,0,0
4.421111000,0,1,1,1,0
4.421111250,0,1,1,0,0
4.421111500,0,1,1,1,0
4.421111750,0,1,1,0,0
4.421112000,0,1,1,1,0
4.421112250,0,1,1,0,0
4.421112500,0,1,1,1,0
4.421112750,0,1,1,0,0
4.421113000,0,1,1,1,0
4.421113250,0,1,1,1,1
4.421115250,0,1,1,0,0
4.421115500,0,1,1,1,0
4.421115750,0,1,1,0,0
4.421116000,0,1,1,1,0
4.421116250,0,1,1,0,0
4.421116500,0,1,1,1,0
4.421116750,0,1,1,0,0
4.421117000,0,1,1,1,0
4.421117250,0,1,1,0,0
4.421117500,0,1,1,1,0
4.421117750,0,1,1,0,0
4.421118000,0,1,1,1,0
4.421118250,0,1,1,0,0
4.421118500,0,1,1,1,0
4.421118750,0,1,1,0,0
4.421119000,0,1,1,1,0
4.421119250,0,1,1,1,1
4.421121250,0,1,1,0,0
4.421121500,0,1,1,1,0
4.421121750,0,1,1,0,0
4.421122000,0,1,1,1,0
4.421122250,0,1,1,0,0
4.421122500,0,1,1,1,0
4.421122750,0,1,1,0,0
4.421123000,0,1,1,1,0
4.421123250,0,1,1,0,0
4.421123500,0,1,1,1,0
4.421123750,0,1,1,0,0
4.421124000,0,1,1,1,0
4.421124250,0,1,1,0,0
4.421124500,0,1,1,1,0
4.421124750,0,1,1,0,0
4.421125000,0,1,1,1,0
4.421125250,0,1,1,1,1
4.421127250,0,1,1,0,0
4.421127500,0,1,1,1,0
4.421127750,0,1,1,0,0
4.421128000,0,1,1,1,0
4.421128250,0,1,1,0,0
4.421128500,0,1,1,1,0
4.421128750,0,1,1,0,0
4.421129000,0,1,1,1,0
4.421129250,0,1,1,0,0
4.421129500,0,1,1,1,0
4.421129750,0,1,1,0,0
4.421130000,0,1,1,1,0
4.421130250,0,1,1,0,0
4.421130500,0,1,1,1,0
4.421130750,0,1,1,0,0
4.421131000,0,1,1,1,0
4.421131250,0,1,1,1,1
4.421133250,0,1,1,0,0
4.421133500,0,1,1,1,0
4.421133750,0,1,1,0,0
4.421134000,0,1,1,1,0
4.421134250,0,1,1,0,0
4.421134500,0,1,1,1,0
4.421134750,0,1,1,0,0
4.421135000,0,1,1,1,0
4.421135250,0,1,1,0,0
4.421135500,0,1,1,1,0
4.421135750,0,1,1,0,0
4.421136000,0,1,1,1,0
4.421136250,0,1,1,0,0
4.421136500,0,1,1,1,0
4.421136750,0,1,1,0,0
4.421137000,0,1,1,1,0
4.421137250,0,1,1,1,1
4.421139250,0,1,1,0,0
4.421139500,0,1,1,1,0
4.421139750,0,1,1,0,0
4.421140000,0,1,1,1,0
4.421140250,0,1,1,0,0
4.421140500,0,1,1,1,0
4.421140750,0,1,1,0,0
4.421141000,0,1,1,1,0
4.421141250,0,1,1,0,0
4.421141500,0,1,1,1,0
4.421141750,0,1,1,0,0
4.421142000,0,1,1,1,0
4.421142250,0,1,1,0,0
4.421142500,0,1,1,1,0
4.421142750,0,1,1,0,0
4.421143000,0,1,1,1,0
4.421143250,0,1,1,1,1
4.421145250,0,1,1,0,0
4.421145500,0,1,1,1,0
4.421145750,0,1,1,0,0
4.421146000,0,1,1,1,0
4.421146250,0,1,1,0,0
4.421146500,0,1,1,1,0
4.421146750,0,1,1,0,0
4.421147000,0,1,1,1,0
4.421147250,0,1,1,0,0
4.421147500,0,1,1,1,0
4.421147750,0,1,1,0,0
4.421148000,0,1,1,1,0
4.421148250,0,1,1,0,0
4.421148500,0,1,1,1,0
4.421148750,0,1,1,0,0
4.421149000,0,1,1,1,0
4.421149250,0,1,1,1,1
4.421151250,0,1,1,0,0
4.421151500,0,1,1,1,0
4.421151750,0,1,1,0,0
4.421152000,0,1,1,1,0
4.421152250,0,1,1,0,0
4.421152500,0,1,1,1,0
4.421152750,0,1,1,0,0
4.421153000,0,1,1,1,0
4.421153250,0,1,1,0,0
4.421153500,0,1,1,1,0
4.421153750,0,1,1,0,0
4.421154000,0,1,1,1,0
4.421154250,0,1,1,0,0
4.421154500,0,1,1,1,0
4.421154750,0,1,1,0,0
4.421155000,0,1,1,1,0
4.421155250,0,1,1,1,1
4.421157250,0,1,1,0,0
4.421157500,0,1,1,1,0
4.421157750,0,1,1,0,0
4.421158000,0,1,1,1,0
4.421158250,0,1,1,0,0
4.421158500,0,1,1,1,0
4.421158750,0,1,1,0,0
4.421159000,0,1,1,1,0
4.421159250,0,1,1,0,0
4.421159500,0,1,1,1,0
4.421159750,0,1,1,0,0
4.421160000,0,1,1,1,0
4.421160250,0,1,1,0,0
4.421160500,0,1,1,1,0
4.421160750,0,1,1,0,0
4.421161000,0,1,1,1,0
4.421161250,0,1,1,1,1
4.421163000,0,1,1,0,1
4.421163250,0,1,1,0,0
4.421167000,0,1,1,1,0
4.421167250,0,1,1,1,1
4.421169000,0,1,1,0,1
4.421169250,0,1,1,0,0
4.421173000,0,1,1,1,0
4.421173250,0,1,1,1,1
4.421175000,0,1,1,0,0
4.421175250,0,1,1,1,0
4.421175500,0,1,1,0,0
4.421175750,0,1,1,1,0
4.421176000,0,1,1,0,0
4.421176250,0,1,1,1,0
4.421176500,0,1,1,0,0
4.421176750,0,1,1,1,0
4.421177000,0,1,1,0,0
4.421177250,0,1,1,1,0
4.421177500,0,1,1,0,0
4.421177750,0,1,1,1,0
4.421178000,0,1,1,0,0
4.421178250,0,1,1,1,0
4.421178500,0,1,1,0,0
4.421178750,0,1,1,1,0
4.421179000,0,1,1,1,1
4.421181000,0,1,1,0,0
4.421181250,0,1,1,1,0
4.421181500,0,1,1,0,0
4.421181750,0,1,1,1,0
4.421182000,0,1,1,0,0
4.421182250,0,1,1,1,0
4.421182500,0,1,1,0,0
4.421182750,0,1,1,1,0
4.421183000,0,1,1,0,0
4.421183250,0,1,1,1,0
4.421183500,0,1,1,0,0
4.421183750,0,1,1,1,0
4.421184000,0,1,1,0,0
4.421184250,0,1,1,1,0
4.421184500,0,1,1,0,0
4.421184750,0,1,1,1,0
4.421185000,0,1,1,1,1
4.421187000,0,1,1,0,0
4.421187250,0,1,1,1,0
4.421187500,0,1,1,0,0
4.421187750,0,1,1,1,0
4.421188000,0,1,1,0,0
4.421188250,0,1,1,1,0
4.421188500,0,1,1,0,0
4.421188750,0,1,1,1,0
4.421189000,0,1,1,0,0
4.421189250,0,1,1,1,0
4.421189500,0,1,1,0,0
4.421189750,0,1,1,1,0
4.421190000,0,1,1,0,0
4.421190250,0,1,1,1,0
4.421190500,0,1,1,0,0
4.421190750,0,1,1,1,0
4.421191000,0,1,1,1,1
4.421193000,0,1,1,0,0
4.421193250,0,1,1,1,0
4.421193500,0,1,1,0,0
4.421193750,0,1,1,1,0
4.421194000,0,1,1,0,0
4.421194250,0,1,1,1,0
4.421194500,0,1,1,0,0
4.421194750,0,1,1,1,0
4.421195000,0,1,1,0,0
4.421195250,0,1,1,1,0
4.421195500,0,1,1,0,0
4.421195750,0,1,1,1,0
4.421196000,0,1,1,0,0
4.421196250,0,1,1,1,0
4.421196500,0,1,1,0,0
4.421196750,0,1,1,1,0
4.421197000,0,1,1,1,1
4.421199000,0,1,1,0,0
4.421199250,0,1,1,1,0
4.421199500,0,1,1,0,0
4.421199750,0,1,1,1,0
4.421200000,0,1,1,0,0
4.421200250,0,1,1,1,0
4.421200500,0,1,1,0,0
4.421200750,0,1,1,1,0
4.421201000,0,1,1,0,0
4.421201250,0,1,1,1,0
4.421201500,0,1,1,0,0
4.421201750,0,1,1,1,0
4.421202000,0,1,1,0,0
4.421202250,0,1,1,1,0
4.421202500,0,1,1,0,0
4.421202750,0,1,1,1,0
4.421203000,0,1,1,1,1
4.421205000,0,1,1,0,0
4.421205250,0,1,1,1,0
4.421205500,0,1,1,0,0
4.421205750,0,1,1,1,0
4.421206000,0,1,1,0,0
4.421206250,0,1,1,1,0
4.421206500,0,1,1,0,0
4.421206750,0,1,1,1,0
4.421207000,0,1,1,0,0
4.421207250,0,1,1,1,0
4.421207500,0,1,1,0,0
4.421207750,0,1,1,1,0
4.421208000,0,1,1,0,0
4.421208250,0,1,1,1,0
4.421208500,0,1,1,0,0
4.421208750,0,1,1,1,0
4.421209000,0,1,1,1,1
4.421211000,0,1,1,0,0
4.421211250,0,1,1,1,0
4.421211500,0,1,1,0,0
4.421211750,0,1,1,1,0
4.421212000,0,1,1,0,0
4.421212250,0,1,1,1,0
4.421212500,0,1,1,0,0
4.421212750,0,1,1,1,0
4.421213000,0,1,1,0,0
4.421213250,0,1,1,1,0
4.421213500,0,1,1,0,0
4.421213750,0,1,1,1,0
4.421214000,0,1,1,0,0
4.421214250,0,1,1,1,0
4.421214500,0,1,1,0,0
4.421214750,0,1,1,1,0
4.421215000,0,1,1,1,1
4.421217000,0,1,1,0,0
4.421217250,0,1,1,1,0
4.421217500,0,1,1,0,0
4.421217750,0,1,1,1,0
4.421218000,0,1,1,0,0
4.421218250,0,1,1,1,0
4.421218500,0,1,1,0,0
4.421218750,0,1,1,1,0
4.421219000,0,1,1,0,0
4.421219250,0,1,1,1,0
4.421219500,0,1,1,0,0
4.421219750,0,1,1,1,0
4.421220000,0,1,1,0,0
4.421220250,0,1,1,1,0
4.421220500,0,1,1,0,0
4.421220750,0,1,1,1,0
4.421221000,0,1,1,1,1
4.421223000,0,1,1,0,0
4.421223250,0,1,1,1,0
4.421223500,0,1,1,0,0
4.421223750,0,1,1,1,0
4.421224000,0,1,1,0,0
4.421224250,0,1,1,1,0
4.421224500,0,1,1,0,0
4.421224750,0,1,1,1,0
4.421225000,0,1,1,0,0
4.421225250,0,1,1,1,0
4.421225500,0,1,1,0,0
4.421225750,0,1,1,1,0
4.421226000,0,1,1,0,0
4.421226250,0,1,1,1,0
4.421226500,0,1,1,0,0
4.421226750,0,1,1,1,0
4.421227000,0,1,1,1,1
4.421229000,0,1,1,0,0
4.421229250,0,1,1,1,0
4.421229500,0,1,1,0,0
4.421229750,0,1,1,1,0
4.421230000,0,1,1,0,0
4.421230250,0,1,1,1,0
4.421230500,0,1,1,0,0
4.421230750,0,1,1,1,0
4.421231000,0,1,1,0,0
4.421231250,0,1,1,1,0
4.421231500,0,1,1,0,0
4.421231750,0,1,1,1,0
4.421232000,0,1,1,0,0
4.421232250,0,1,1,1,0
4.421232500,0,1,1,0,0
4.421232750,0,1,1,1,0
4.421233000,0,1,1,1,1
4.421235000,0,1,1,0,0
4.421235250,0,1,1,1,0
4.421235500,0,1,1,0,0
4.421235750,0,1,1,1,0
4.421236000,0,1,1,0,0
4.421236250,0,1,1,1,0
4.421236500,0,1,1,0,0
4.421236750,0,1,1,1,0
4.421237000,0,1,1,0,0
4.421237250,0,1,1,1,0
4.421237500,0,1,1,0,0
4.421237750,0,1,1,1,0
4.421238000,0,1,1,0,0
4.421238250,0,1,1,1,0
4.421238500,0,1,1,0,0
4.421238750,0,1,1,1,0
4.421239000,0,1,1,1,1
4.421241000,0,1,1,0,0
4.421241250,0,1,1,1,0
4.421241500,0,1,1,0,0
4.421241750,0,1,1,1,0
4.421242000,0,1,1,0,0
4.421242250,0,1,1,1,0
4.421242500,0,1,1,0,0
4.421242750,0,1,1,1,0
4.421243000,0,1,1,0,0
4.421243250,0,1,1,1,0
4.421243500,0,1,1,0,0
4.421243750,0,1,1,1,0
4.421244000,0,1,1,0,0
4.421244250,0,1,1,1,0
4.421244500,0,1,1,0,0
4.421244750,0,1,1,1,0
4.421245000,0,1,1,1,1
4.421246750,0,1,1,0,1
4.421247000,0,1,1,0,0
4.421250750,0,1,1,1,0
4.421251000,0,1,1,1,1
4.421252750,0,1,1,0,1
4.421253000,0,1,1,0,0
4.421256750,0,1,1,1,0
4.421257000,0,1,1,1,1
4.421258750,0,1,1,0,0
4.421259000,0,1,1,1,0
4.421259250,0,1,1,0,0
4.421259500,0,1,1,1,0
4.421259750,0,1,1,0,0
4.421260000,0,1,1,1,0
4.421260250,0,1,1,0,0
4.421260500,0,1,1,1,0
4.421260750,0,1,1,0,0
4.421261000,0,1,1,1,0
4.421261250,0,1,1,0,0
4.421261500,0,1,1,1,0
4.421261750,0,1,1,0,0
4.421262000,0,1,1,1,0
4.421262250,0,1,1,0,0
4.421262500,0,1,1,1,0
4.421262750,0,1,1,1,1
4.421264750,0,1,1,0,0
4.421265000,0,1,1,1,0
4.421265250,0,1,1,0,0
4.421265500,0,1,1,1,0
4.421265750,0,1,1,0,0
4.421266000,0,1,1,1,0
4.421266250,0,1,1,0,0
4.421266500,0,1,1,1,0
4.421266750,0,1,1,0,0
4.421267000,0,1,1,1,0
4.421267250,0,1,1,0,0
4.421267500,0,1,1,1,0
4.421267750,0,1,1,0,0
4.421268000,0,1,1,1,0
4.421268250,0,1,1,0,0
4.421268500,0,1,1,1,0
4.421268750,0,1,1,1,1
4.421270750,0,1,1,0,0
4.421271000,0,1,1,1,0
4.421271250,0,1,1,0,0
4.421271500,0,1,1,1,0
4.421271750,0,1,1,0,0
4.421272000,0,1,1,1,0
4.421272250,0,1,1,0,0
4.421272500,0,1,1,1,0
4.421272750,0,1,1,0,0
4.421273000,0,1,1,1,0
4.421273250,0,1,1,0,0
4.421273500,0,1,1,1,0
4.421273750,0,1,1,0,0
4.421274000,0,1,1,1,0
4.421274250,0,1,1,0,0
4.421274500,0,1,1,1,0
4.421274750,0,1,1,1,1
4.421276750,0,1,1,0,0
4.421277000,0,1,1,1,0
4.421277250,0,1,1,0,0
4.421277500,0,1,1,1,0
4.421277750,0,1,1,0,0
4.421278000,0,1,1,1,0
4.421278250,0,1,1,0,0
4.421278500,0,1,1,1,0
4.421278750,0,1,1,0,0
4.421279000,0,1,1,1,0
4.421279250,0,1,1,0,0
4.421279500,0,1,1,1,0
4.421279750,0,1,1,0,0
4.421280000,0,1,1,1,0
4.421280250,0,1,1,0,0
4.421280500,0,1,1,1,0
4.421280750,0,1,1,1,1
4.421282750,0,1,1,0,0
4.421283000,0,1,1,1,0
4.421283250,0,1,1,0,0
4.421283500,0,1,1,1,0
4.421283750,0,1,1,0,0
4.421284000,0,1,1,1,0
4.421284250,0,1,1,0,0
4.421284500,0,1,1,1,0
4.421284750,0,1,1,0,0
4.421285000,0,1,1,1,0
4.421285250,0,1,1,0,0
4.421285500,0,1,1,1,0
4.421285750,0,1,1,0,0
4.421286000,0,1,1,1,0
4.421286250,0,1,1,0,0
4.421286500,0,1,1,1,0
4.421286750,0,1,1,1,1
4.421288750,0,1,1,0,0
4.421289000,0,1,1,1,0
4.421289250,0,1,1,0,0
4.421289500,0,1,1,1,0
4.421289750,0,1,1,0,0
4.421290000,0,1,1,1,0
4.421290250,0,1,1,0,0
4.421290500,0,1,1,1,0
4.421290750,0,1,1,0,0
4.421291000,0,1,1,1,0
4.421291250,0,1,1,0,0
4.421291500,0,1,1,1,0
4.421291750,0,1,1,0,0
4.421292000,0,1,1,1,0
4.421292250,0,1,1,0,0
4.421292500,0,1,1,1,0
4.421292750,0,1,1,1,1
4.421294750,0,1,1,0,0
4.421295000,0,1,1,1,0
4.421295250,0,1,1,0,0
4.421295500,0,1,1,1,0
4.421295750,0,1,1,0,0
4.421296000,0,1,1,1,0
4.421296250,0,1,1,0,0
4.421296500,0,1,1,1,0
4.421296750,0,1,1,0,0
4.421297000,0,1,1,1,0
4.421297250,0,1,1,0,0
4.421297500,0,1,1,1,0
4.421297750,0,1,1,0,0
4.421298000,0,1,1,1,0
4.421298250,0,1,1,0,0
4.421298500,0,1,1,1,0
4.421298750,0,1,1,1,1
4.421300750,0,1,1,0,0
4.421301000,0,1,1,1,0
4.421301250,0,1,1,0,0
4.421301500,0,1,1,1,0
4.421301750,0,1,1,0,0
4.421302000,0,1,1,1,0
4.421302250,0,1,1,0,0
4.421302500,0,1,1,1,0
4.421302750,0,1,1,0,0
4.421303000,0,1,1,1,0
4.421303250,0,1,1,0,0
4.421303500,0,1,1,1,0
4.421303750,0,1,1,0,0
4.421304000,0,1,1,1,0
4.421304250,0,1,1,0,0
4.421304500,0,1,1,1,0
4.421304750,0,1,1,1,1
4.421306750,0,1,1,0,0
4.421307000,0,1,1,1,0
4.421307250,0,1,1,0,0
4.421307500,0,1,1,1,0
4.421307750,0,1,1,0,0
4.421308000,0,1,1,1,0
4.421308250,0,1,1,0,0
4.421308500,0,1,1,1,0
4.421308750,0,1,1,0,0
4.421309000,0,1,1,1,0
4.421309250,0,1,1,0,0
4.421309500,0,1,1,1,0
4.421309750,0,1,1,0,0
4.421310000,0,1,1,1,0
4.421310250,0,1,1,0,0
4.421310500,0,1,1,1,0
4.421310750,0,1,1,1,1
4.421312750,0,1,1,0,0
4.421313000,0,1,1,1,0
4.421313250,0,1,1,0,0
4.421313500,0,1,1,1,0
4.421313750,0,1,1,0,0
4.421314000,0,1,1,1,0
4.421314250,0,1,1,0,0
4.421314500,0,1,1,1,0
4.421314750,0,1,1,0,0
4.421315000,0,1,1,1,0
4.421315250,0,1,1,0,0
4.421315500,0,1,1,1,0
4.421315750,0,1,1,0,0
4.421316000,0,1,1,1,0
4.421316250,0,1,1,0,0
4.421316500,0,1,1,1,0
4.421316750,0,1,1,1,1
4.421318750,0,1,1,0,0
4.421319000,0,1,1,1,0
4.421319250,0,1,1,0,0
4.421319500,0,1,1,1,0
4.421319750,0,1,1,0,0
4.421320000,0,1,1,1,0
4.421320250,0,1,1,0,0
4.421320500,0,1,1,1,0
4.421320750,0,1,1,0,0
4.421321000,0,1,1,1,0
4.421321250,0,1,1,0,0
4.421321500,0,1,1,1,0
4.421321750,0,1,1,0,0
4.421322000,0,1,1,1,0
4.421322250,0,1,1,0,0
4.421322500,0,1,1,1,0
4.421322750,0,1,1,1,1
4.421324750,0,1,1,0,0
4.421325000,0,1,1,1,0
4.421325250,0,1,1,0,0
4.421325500,0,1,1,1,0
4.421325750,0,1,1,0,0
4.421326000,0,1,1,1,0
4.421326250,0,1,1,0,0
4.421326500,0,1,1,1,0
4.421326750,0,1,1,0,0
4.421328500,0,1,1,1,0
4.421328750,0,1,1,1,1
4.421330500,0,1,1,0,1
4.421330750,0,1,1,0,0
4.421334500,0,1,1,1,0
4.421334750,0,1,1,1,1
4.421336500,0,1,1,0,1
4.421336750,0,1,1,0,0
4.421340250,0,1,1,1,0
4.421340500,0,1,1,1,1
4.421342500,0,1,1,0,0
4.421342750,0,1,1,1,0
4.421343000,0,1,1,0,0
4.421343250,0,1,1,1,0
4.421343500,0,1,1,0,0
4.421343750,0,1,1,1,0
4.421344000,0,1,1,0,0
4.421344250,0,1,1,1,0
4.421344500,0,1,1,0,0
